name,amenity,shop,building,leisure,comuna,lon,lat
,parking,,,,San Bernardo,-70.69904472099905,-33.59655288279329
,parking,,,,San Bernardo,-70.71410776394718,-33.61854130645908
,parking,,,,San Bernardo,-70.68269492610375,-33.629369246115225
,parking,,,,San Bernardo,-70.68263346363639,-33.62992464865158
,parking,,,,San Bernardo,-70.67678304995673,-33.58394374997265
,parking,,,,San Bernardo,-70.67451729914107,-33.58517523741687
,parking,,,,San Bernardo,-70.67495957871259,-33.585193761778896
,parking,,,,San Bernardo,-70.67446347219159,-33.58481923662217
,parking,,,,San Bernardo,-70.67534068156642,-33.585107879424854
,parking,,,,San Bernardo,-70.67324196199048,-33.585015167730205
,parking,,,,San Bernardo,-70.67476470145358,-33.58440104959943
,parking,,,,San Bernardo,-70.67485873554035,-33.5843557982415
,parking,,,,San Bernardo,-70.67501441058793,-33.58432724397698
,parking,,,,San Bernardo,-70.67511754989636,-33.58433809992901
,parking,,,,San Bernardo,-70.71159756579107,-33.59421356977823
Estacionamiento Mall Plaza Sur,parking,,,,San Bernardo,-70.7119923625616,-33.63259209150386
Unimarc,,supermarket,,,San Bernardo,-70.70308624078797,-33.639858578041476
,parking,,,,San Bernardo,-70.71833652132574,-33.54655164626386
,parking,,,,San Bernardo,-70.71756519550786,-33.545435394857954
,parking,,,,San Bernardo,-70.71859676989806,-33.545746110496395
,parking,,,,San Bernardo,-70.6906720253633,-33.61092885648214
,parking,,,,San Bernardo,-70.69066097457709,-33.61000730762168
,parking,,,,San Bernardo,-70.69068155000626,-33.60916315000636
,parking,,,,San Bernardo,-70.69021484788632,-33.607612874901626
,parking,,,,San Bernardo,-70.68900660990181,-33.60559455369426
,parking,,,,San Bernardo,-70.68929626654825,-33.60607026673564
,parking,,,,San Bernardo,-70.69518068099096,-33.61200567175678
,,,retail,,San Bernardo,-70.70795266050159,-33.63710963675805
Lider,,supermarket,yes,,San Bernardo,-70.70162880391543,-33.571942692691366
,parking,,,,San Bernardo,-70.70137463674908,-33.57255217361406
,parking,,,,San Bernardo,-70.69222956996225,-33.584800636511
,parking,,,,San Bernardo,-70.71847105467475,-33.53180667678346
,parking,,,,San Bernardo,-70.69879398913776,-33.597113442871695
,parking,,,,San Bernardo,-70.7033449874882,-33.592016830075856
,parking,,,,San Bernardo,-70.69780686188119,-33.59183590007822
,parking,,,,San Bernardo,-70.70310163758266,-33.592834068785905
,parking,,,,San Bernardo,-70.70576262341935,-33.608033162342736
,parking,,,,San Bernardo,-70.68078207608642,-33.605740751408206
,parking,,,,San Bernardo,-70.67925776212769,-33.606102458245125
,parking,,,,San Bernardo,-70.7114065019343,-33.553002291476055
Copec,fuel,,,,San Bernardo,-70.6945450084152,-33.59831418636728
Supermercado Mayorista 10,,supermarket,yes,,San Bernardo,-70.70029652032785,-33.61915068769751
,parking,,,,San Bernardo,-70.71415418225082,-33.63277806157836
,parking,,,,San Bernardo,-70.69465493538291,-33.59390289247323
,parking,,,,San Bernardo,-70.71770116025476,-33.60830393140417
,parking,,,,San Bernardo,-70.71933032590441,-33.612093957641875
,parking,,,,San Bernardo,-70.72028320479585,-33.60875916956575
Filippa Gastrobar,restaurant,,commercial,,San Bernardo,-70.73964666052989,-33.6319883773262
Copec,fuel,,,,San Bernardo,-70.71617501127074,-33.6064862208575
,parking,,,,San Bernardo,-70.7035195678741,-33.5934428832128
,,,commercial,,San Bernardo,-70.70481651668618,-33.59410417218284
,parking,,,,San Bernardo,-70.70002941040889,-33.549092301245906
Estacionamiento Mall Plaza Sur,parking,,,,San Bernardo,-70.70652769129728,-33.63227100524665
