electro_Dirección,electro_Región,electro_Comuna,electro_lat,electro_lon,electro_Potencia (en kW) Electrolinera,electro_Tipo corriente,electro_Potencia (en kW) cargador,cargadores_iniciales,dpc_name,dpc_amenity,dpc_shop,dpc_building,dpc_leisure,dpc_comuna,dpc_lon,dpc_lat,dpc_tipo_osm,Pcap,distancia_m
,,,,,,,,0,Universidad Andrés Bello,university,,,,Providencia,-70.63409044405294,-33.434940340924726,university,10,
,,,,,,,,0,Torre Telefónica,,,commercial,,Providencia,-70.63224552239024,-33.437018028093554,commercial,10,
,,,,,,,,0,Caracol Los Leones,,,retail,,Providencia,-70.60661894254393,-33.41945826064151,retail,6,
,,,,,,,,0,Lider Express,,supermarket,yes,,Providencia,-70.5966236397249,-33.422830171267336,supermarket,10,
,,,,,,,,0,Hospital del Trabajador,hospital,,,,Providencia,-70.63266723954968,-33.44321565147748,hospital,6,
,,,,,,,,0,Clínica Plus Médica,clinic,,office,,Providencia,-70.61950174973272,-33.42758095013592,clinic,13,
,,,,,,,,0,Lider Express,,supermarket,yes,,Providencia,-70.6197434000262,-33.429356900031294,supermarket,10,
,,,,,,,,0,,,,commercial,,Providencia,-70.61097327018302,-33.428473707449086,commercial,10,
,,,,,,,,0,,,,commercial,,Providencia,-70.61748929206088,-33.4242912653913,commercial,10,
,,,,,,,,0,,,,commercial,,Providencia,-70.61311160003059,-33.42698425000325,commercial,10,
