electro_Dirección,electro_Región,electro_Comuna,electro_lat,electro_lon,electro_Potencia (en kW) Electrolinera,electro_Tipo corriente,electro_Potencia (en kW) cargador,cargadores_iniciales,dpc_name,dpc_amenity,dpc_shop,dpc_building,dpc_leisure,dpc_comuna,dpc_lon,dpc_lat,dpc_tipo_osm,dpc_Pcap,dpc_Zmax,dpc_Z_inicial,distancia_m,demand_estimated
,,,,,,,,0,,,,commercial,,La Florida,-70.59994705302991,-33.522282003582944,commercial,10,15,0,,140
,,,,,,,,0,,,,commercial,,La Florida,-70.60010276348086,-33.52221392751704,commercial,10,15,0,,140
,,,,,,,,0,Banco Estado,bank,,commercial,,La Florida,-70.60079295574306,-33.52203096745642,bank,13,10,0,,100
,,,,,,,,0,,,,commercial,,La Florida,-70.60159629773914,-33.52116087895492,commercial,10,15,0,,140
,,,,,,,,0,,,,commercial,,La Florida,-70.60173832419278,-33.521039177785376,commercial,10,15,0,,140
,,,,,,,,0,,,,commercial,,La Florida,-70.6018624930333,-33.52101776648347,commercial,10,15,0,,140
,,,,,,,,0,,,,commercial,,La Florida,-70.60180788340986,-33.52080589960836,commercial,10,15,0,,140
,,,,,,,,0,,,,commercial,,La Florida,-70.60203576567363,-33.520783278776314,commercial,10,15,0,,140
,,,,,,,,0,,,,commercial,,La Florida,-70.60153079990604,-33.521559850027685,commercial,10,15,0,,140
,,,,,,,,0,,,,commercial,,La Florida,-70.60116103572794,-33.52177076708626,commercial,10,15,0,,140
,,,,,,,,0,,,,commercial,,La Florida,-70.6016507214826,-33.52276268826449,commercial,10,15,0,,140
,,,,,,,,0,,,,commercial,,La Florida,-70.60085611966998,-33.52243651094617,commercial,10,15,0,,140
,,,,,,,,0,,,,commercial,,La Florida,-70.59916944998324,-33.52216530001104,commercial,10,15,0,,140
