electro_Dirección,electro_Región,electro_Comuna,electro_lat,electro_lon,electro_Potencia (en kW) Electrolinera,electro_Tipo corriente,electro_Potencia (en kW) cargador,cargadores_iniciales,dpc_name,dpc_amenity,dpc_shop,dpc_building,dpc_leisure,dpc_comuna,dpc_lon,dpc_lat,dpc_tipo_osm,Pcap,distancia_m,Zmax,Z_inicial
,,,,,,,,0,,parking,,,,San Bernardo,-70.67678304995673,-33.58394374997265,parking,25,,30,0
,,,,,,,,0,,parking,,,,San Bernardo,-70.67451729914107,-33.58517523741687,parking,25,,30,0
,,,,,,,,0,,parking,,,,San Bernardo,-70.67495957871259,-33.585193761778896,parking,25,,30,0
,,,,,,,,0,,parking,,,,San Bernardo,-70.67446347219159,-33.58481923662217,parking,25,,30,0
,,,,,,,,0,,parking,,,,San Bernardo,-70.67534068156642,-33.585107879424854,parking,25,,30,0
,,,,,,,,0,,parking,,,,San Bernardo,-70.67324196199048,-33.585015167730205,parking,25,,30,0
,,,,,,,,0,,parking,,,,San Bernardo,-70.67476470145358,-33.58440104959943,parking,25,,30,0
,,,,,,,,0,,parking,,,,San Bernardo,-70.67485873554035,-33.5843557982415,parking,25,,30,0
,,,,,,,,0,,parking,,,,San Bernardo,-70.67501441058793,-33.58432724397698,parking,25,,30,0
,,,,,,,,0,,parking,,,,San Bernardo,-70.67511754989636,-33.58433809992901,parking,25,,30,0
,,,,,,,,0,,parking,,,,San Bernardo,-70.71159756579107,-33.59421356977823,parking,25,,30,0
,,,,,,,,0,Estacionamiento Mall Plaza Sur,parking,,,,San Bernardo,-70.7119923625616,-33.63259209150386,parking,25,,30,0
,,,,,,,,0,Unimarc,,supermarket,,,San Bernardo,-70.70308624078797,-33.63985857804148,supermarket,10,,18,0
,,,,,,,,0,,parking,,,,San Bernardo,-70.71833652132574,-33.54655164626386,parking,25,,30,0
,,,,,,,,0,,parking,,,,San Bernardo,-70.71756519550786,-33.545435394857954,parking,25,,30,0
,,,,,,,,0,,parking,,,,San Bernardo,-70.71859676989806,-33.545746110496395,parking,25,,30,0
,,,,,,,,0,,parking,,,,San Bernardo,-70.6906720253633,-33.61092885648214,parking,25,,30,0
,,,,,,,,0,,parking,,,,San Bernardo,-70.69066097457709,-33.61000730762168,parking,25,,30,0
,,,,,,,,0,,parking,,,,San Bernardo,-70.69068155000626,-33.60916315000636,parking,25,,30,0
,,,,,,,,0,,parking,,,,San Bernardo,-70.69021484788632,-33.607612874901626,parking,25,,30,0
,,,,,,,,0,,parking,,,,San Bernardo,-70.68900660990181,-33.60559455369426,parking,25,,30,0
,,,,,,,,0,,parking,,,,San Bernardo,-70.68929626654825,-33.60607026673564,parking,25,,30,0
,,,,,,,,0,,parking,,,,San Bernardo,-70.69518068099096,-33.61200567175678,parking,25,,30,0
,,,,,,,,0,,,,retail,,San Bernardo,-70.70795266050159,-33.63710963675805,retail,6,,12,0
,,,,,,,,0,Lider,,supermarket,yes,,San Bernardo,-70.70162880391543,-33.571942692691366,supermarket,10,,18,0
,,,,,,,,0,,parking,,,,San Bernardo,-70.70137463674908,-33.57255217361406,parking,25,,30,0
,,,,,,,,0,,parking,,,,San Bernardo,-70.69222956996225,-33.584800636511,parking,25,,30,0
,,,,,,,,0,,parking,,,,San Bernardo,-70.71847105467475,-33.53180667678346,parking,25,,30,0
,,,,,,,,0,,parking,,,,San Bernardo,-70.69879398913776,-33.597113442871695,parking,25,,30,0
,,,,,,,,0,,parking,,,,San Bernardo,-70.7033449874882,-33.592016830075856,parking,25,,30,0
,,,,,,,,0,,parking,,,,San Bernardo,-70.69780686188119,-33.59183590007822,parking,25,,30,0
,,,,,,,,0,,parking,,,,San Bernardo,-70.70310163758266,-33.592834068785905,parking,25,,30,0
,,,,,,,,0,,parking,,,,San Bernardo,-70.70576262341935,-33.608033162342736,parking,25,,30,0
,,,,,,,,0,,parking,,,,San Bernardo,-70.68078207608642,-33.605740751408206,parking,25,,30,0
,,,,,,,,0,,parking,,,,San Bernardo,-70.67925776212769,-33.606102458245125,parking,25,,30,0
,,,,,,,,0,,parking,,,,San Bernardo,-70.7114065019343,-33.553002291476055,parking,25,,30,0
,,,,,,,,0,Copec,fuel,,,,San Bernardo,-70.6945450084152,-33.59831418636728,fuel,10,,20,0
,,,,,,,,0,Supermercado Mayorista 10,,supermarket,yes,,San Bernardo,-70.70029652032785,-33.61915068769751,supermarket,10,,18,0
,,,,,,,,0,,parking,,,,San Bernardo,-70.71415418225082,-33.63277806157836,parking,25,,30,0
,,,,,,,,0,,parking,,,,San Bernardo,-70.69465493538291,-33.59390289247323,parking,25,,30,0
,,,,,,,,0,,parking,,,,San Bernardo,-70.71770116025476,-33.60830393140417,parking,25,,30,0
,,,,,,,,0,,parking,,,,San Bernardo,-70.71933032590441,-33.612093957641875,parking,25,,30,0
,,,,,,,,0,,parking,,,,San Bernardo,-70.72028320479585,-33.60875916956575,parking,25,,30,0
,,,,,,,,0,Filippa Gastrobar,restaurant,,commercial,,San Bernardo,-70.73964666052989,-33.6319883773262,restaurant,13,,10,0
,,,,,,,,0,Copec,fuel,,,,San Bernardo,-70.71617501127074,-33.6064862208575,fuel,10,,20,0
,,,,,,,,0,,parking,,,,San Bernardo,-70.7035195678741,-33.5934428832128,parking,25,,30,0
,,,,,,,,0,,,,commercial,,San Bernardo,-70.70481651668618,-33.59410417218284,commercial,10,,15,0
,,,,,,,,0,,parking,,,,San Bernardo,-70.70002941040889,-33.549092301245906,parking,25,,30,0
,,,,,,,,0,Estacionamiento Mall Plaza Sur,parking,,,,San Bernardo,-70.70652769129728,-33.63227100524665,parking,25,,30,0
