name,amenity,shop,building,leisure,comuna,lon,lat
Mall Parque Arauco,parking,,,,Las Condes,-70.5800766,-33.402692699999996
Estadio Español,parking,,,,Las Condes,-70.5775541,-33.4137947
,parking,,,,Las Condes,-70.5460669,-33.4083823
,parking,,,,Las Condes,-70.5809487,-33.413131099999994
,parking,,,,Las Condes,-70.5640531,-33.4248388
,car_wash,,,,Las Condes,-70.6003753,-33.4140631
,parking,,,,Las Condes,-70.5539555,-33.39422830000001
Estadio Palestino,parking,,,,Las Condes,-70.5419564,-33.387859600000006
,parking,,,,Las Condes,-70.5613532,-33.409363
Postgrados Universidad Mayor,university,,,,Las Condes,-70.5733171,-33.4070951
,parking,,,,Las Condes,-70.5703267,-33.4051349
Servicio de Lavado de Autos,car_wash,,,,Las Condes,-70.5385169,-33.42358109999999
Luft,car_wash,,,,Las Condes,-70.53689320000001,-33.38591879999999
Galería Oriente,,mall,,,Las Condes,-70.5416796,-33.390423600000005
Estacionamiento Publico Avda. Vitacura 2885,parking,,,,Las Condes,-70.6029556,-33.4125242
Juanita,,supermarket,,,Las Condes,-70.5583116,-33.41365820000001
Tottus,,supermarket,,,Las Condes,-70.540047,-33.41580999999999
Lavado de Autos,car_wash,,,,Las Condes,-70.5197097,-33.3740225
,parking,,,,Las Condes,-70.5864388,-33.407052
Lider Express,,supermarket,,,Las Condes,-70.5843151,-33.41385809999999
Distrito de Lujo,,mall,,,Las Condes,-70.5776232,-33.401570499999984
Estacionamientos Plaza Las Condes,parking,,,,Las Condes,-70.5960963,-33.4163215
,parking,,,,Las Condes,-70.5149545,-33.402579900000006
,parking,,,,Las Condes,-70.515124,-33.4014263
Unimarc,,supermarket,,,Las Condes,-70.5444929,-33.4093498
,parking,,,,Las Condes,-70.5648306,-33.42525650000002
Las Condes Design,,mall,,,Las Condes,-70.5381382,-33.3870811
Copec,fuel,,,,Las Condes,-70.5817938,-33.4293931
Lider Express,,supermarket,,,Las Condes,-70.5775358,-33.4259615
Shell E-pro,charging_station,,,,Las Condes,-70.5452215,-33.409012700000005
Universidad de Los Andes,parking,,,,Las Condes,-70.5080637,-33.40383409999999
,parking,,,,Las Condes,-70.5078125,-33.4044117
,parking,,,,Las Condes,-70.5317583,-33.38409610000001
,parking,,,,Las Condes,-70.6056069,-33.415869699999995
,parking,,,,Las Condes,-70.5889421,-33.4156581
,parking,,,,Las Condes,-70.6042856,-33.414943699999995
Estacionamiento Parque Natural La Plaza Sur,parking,,,,Las Condes,-70.5017641,-33.4054171
Green Park Enel X,charging_station,,,,Las Condes,-70.5787666,-33.40333330000001
Centro Comercial Subcentro,,mall,,,Las Condes,-70.585461,-33.41416280000001
,parking,,,,Las Condes,-70.6053143,-33.415488399999994
Escuela Culinaria Francesa,university,,,,Las Condes,-70.5794206,-33.4219175
Universidad Tecnologica de Chile,university,,,,Las Condes,-70.5532647,-33.40797280000001
Universidad Mayor,university,,,,Las Condes,-70.590824,-33.42023089999999
,parking,,,,Las Condes,-70.5059006,-33.4168577
,parking,,,,Las Condes,-70.5308397,-33.4274226
Enel X,charging_station,,,,Las Condes,-70.5799754,-33.4042602
Shell,fuel,,,,Las Condes,-70.5552654,-33.41643869999999
,parking,,,,Las Condes,-70.5634122,-33.428448499999995
Electroestación Pública Enel X,charging_station,,,,Las Condes,-70.5724252,-33.4034351
Estacionamiento Centro Artesanal Los Dominicos,parking,,,,Las Condes,-70.5422901,-33.4085346
Estacionaminetos Visitas,parking,,,,Las Condes,-70.5260361,-33.42733690000001
,parking,,,,Las Condes,-70.5253287,-33.42775970000001
,parking,,,,Las Condes,-70.524658,-33.4278394
,parking,,,,Las Condes,-70.51362140000002,-33.371869800000006
,parking,,,,Las Condes,-70.5134129,-33.371646999999996
,parking,,,,Las Condes,-70.5135753,-33.37306339999999
Enel X,charging_station,,,,Las Condes,-70.5394702,-33.38864079999998
Enel X,charging_station,,,,Las Condes,-70.6003513,-33.417288000000006
Jumbo,,supermarket,,,Las Condes,-70.5730456,-33.41065559999999
Enel X,charging_station,,,,Las Condes,-70.50162120000002,-33.3966427
Estacionamiento Lepe,parking,,,,Las Condes,-70.50134510000001,-33.39674949999999
Copec Voltex,charging_station,,,,Las Condes,-70.5751566,-33.4004728
Mall Parque Arauco,,mall,yes,,Las Condes,-70.5786075943108,-33.40240174285381
Mercado Urbano Tobalaba,,mall,yes,,Las Condes,-70.60097606540852,-33.417249639741414
Urbana Center Apoquindo,,mall,yes,,Las Condes,-70.57262821831115,-33.41112976739463
Mall Sport,,mall,,,Las Condes,-70.50667710022468,-33.37071694761199
Lider Tomas Moro,parking,,,,Las Condes,-70.55340750522893,-33.424170966588306
Hospital Clínico de la Fuerza Aérea de Chile Doctor Raúl Yazigi,hospital,,,,Las Condes,-70.54698942626023,-33.39632416720454
Cenco Alto Las Condes,,mall,retail,,Las Condes,-70.54602231680336,-33.39078848413695
Cenco Alto Las Condes,,mall,retail,,Las Condes,-70.54602231680336,-33.39078848413695
Claro Arena,,,,stadium,Las Condes,-70.50072321441844,-33.395935009499354
Hospital de la Dirección de Previsión de Carabineros,hospital,,,,Las Condes,-70.52797011488592,-33.416768046478786
World Trade Center Santiago,,,office,,Las Condes,-70.60560199127661,-33.41626118058888
Torre de La Industria,,,commercial,,Las Condes,-70.60477088106897,-33.41466862182692
Parque Arauco Oriente,,mall,retail,,Las Condes,-70.5754056945263,-33.40122940667526
Estadio Las Condes,,,,stadium,Las Condes,-70.52256326300099,-33.37606758573402
Edificio del Pacífico,,,commercial,,Las Condes,-70.6056311553233,-33.41559188780396
Torre de Vitacura,,,commercial,,Las Condes,-70.60454724752833,-33.41550080256167
,,,commercial,,Las Condes,-70.59289447011714,-33.414398728464604
,,,commercial,,Las Condes,-70.594845492767,-33.41472434734002
Lider Express,,supermarket,,,Las Condes,-70.57431836123942,-33.428455294005595
Mall Portal La Reina,,,retail,,Las Condes,-70.54098939956262,-33.42806950832865
Universidad de Los Andes,parking,,,,Las Condes,-70.50874213948697,-33.40190760393216
Clínica UC San Carlos de Apoquindo,hospital,,,,Las Condes,-70.50881355909148,-33.40033505850772
Copec,fuel,,,,Las Condes,-70.53286936569319,-33.40151710070219
Jumbo,,supermarket,yes,,Las Condes,-70.57884105871022,-33.43013912609022
Clínica Las Condes,hospital,,,,Las Condes,-70.53077464198965,-33.38466475430513
Edificio Consorcio,,,commercial,,Las Condes,-70.59914670633474,-33.41909599349247
Edificio Titanium La Portada,,,office,,Las Condes,-70.60373266927961,-33.41311093491624
,,,commercial,,Las Condes,-70.59697342673763,-33.416103688533696
,,,commercial,,Las Condes,-70.59648440001381,-33.41644355001324
,,,commercial,,Las Condes,-70.59837743418304,-33.416527820190716
,,,commercial,,Las Condes,-70.59854080197665,-33.416067117708366
,,,commercial,,Las Condes,-70.5989002528519,-33.41684473052285
,,,commercial,,Las Condes,-70.59809084574249,-33.419039619780285
,,,commercial,,Las Condes,-70.60148180911438,-33.41608899184153
,,,commercial,,Las Condes,-70.6018515998222,-33.416436018296906
,,,commercial,,Las Condes,-70.59827907215697,-33.41990982943865
,,,commercial,,Las Condes,-70.59938751218291,-33.418336689696844
,,,commercial,,Las Condes,-70.60024448021518,-33.41355745123783
,,,commercial,,Las Condes,-70.60045239995577,-33.413774699964
,,,commercial,,Las Condes,-70.60068031813141,-33.4129800950625
,,,commercial,,Las Condes,-70.59949874994834,-33.413868399943816
,,,commercial,,Las Condes,-70.60129107469687,-33.412962366691396
,,,commercial,,Las Condes,-70.58858574985219,-33.41736670032786
,,,commercial,,Las Condes,-70.59908905971419,-33.417858041490376
,,,commercial,,Las Condes,-70.59974812629106,-33.417274100738524
,,mall,yes,,Las Condes,-70.56927215598388,-33.409883938896655
Plaza Apoquindo,,mall,yes,,Las Condes,-70.56989849288685,-33.41010892781549
,,mall,yes,,Las Condes,-70.56702351762193,-33.41084040410084
,,,commercial,,Las Condes,-70.60222314999405,-33.41621355001522
,,,commercial,,Las Condes,-70.60277299354566,-33.41626593060033
,,,commercial,,Las Condes,-70.60300685517028,-33.41668106960268
,,,commercial,,Las Condes,-70.6028955098723,-33.417032366148995
,,,commercial,,Las Condes,-70.60175000411587,-33.41670743091332
,,,commercial,,Las Condes,-70.60147043043294,-33.415492909377534
Plaza El Bosque,,,commercial,,Las Condes,-70.60213298977796,-33.41487301403127
Atlantis,,,commercial,,Las Condes,-70.60255446643107,-33.41461177328676
Edificio Madison,,,commercial,,Las Condes,-70.60269401727722,-33.41233002293152
Edificio El Bosque 500,,,commercial,,Las Condes,-70.60323932870641,-33.41431727343804
,,,commercial,,Las Condes,-70.60102470672383,-33.414933180806656
Mall Paseo Los Dominicos,,mall,yes,,Las Condes,-70.51453219182842,-33.401924474801184
Universidad Andrés Bello - Campus Casona,university,,,,Las Condes,-70.50488974777954,-33.376176143672815
,parking,,,,Las Condes,-70.51671143219757,-33.40178538951195
,,,commercial,,Las Condes,-70.5940225392223,-33.413935400271754
,,,commercial,,Las Condes,-70.59281652588992,-33.413790079656316
,,,commercial,,Las Condes,-70.59371864545808,-33.414678720960346
,,,commercial,,Las Condes,-70.59423411759857,-33.4145977208555
,,,commercial,,Las Condes,-70.59348598206826,-33.41354979393864
Edificio Patio Isidora,,,commercial,,Las Condes,-70.59545449033837,-33.41530989729218
,,,commercial,,Las Condes,-70.59259757925747,-33.414809945660416
,,,commercial,,Las Condes,-70.59294297910252,-33.415241595990516
,,,commercial,,Las Condes,-70.5934686499965,-33.41548930004016
,,,commercial,,Las Condes,-70.5930771499777,-33.41491510006188
Edificio Patio Isidora,,,commercial,,Las Condes,-70.59543584309105,-33.41486292153662
,,,commercial,,Las Condes,-70.59225775876706,-33.415359010792
,,,commercial,,Las Condes,-70.58997891144952,-33.41587977882048
,,,commercial,,Las Condes,-70.58628959999278,-33.415993050054965
,,,commercial,,Las Condes,-70.58924799648968,-33.41564981494738
,,,commercial,,Las Condes,-70.5912306776907,-33.416138587423234
,,,commercial,,Las Condes,-70.58877973079103,-33.41626084898256
,,,commercial,,Las Condes,-70.58846383175357,-33.41550204966271
Edificio Corporativo CAP,,,commercial,,Las Condes,-70.59078789996856,-33.41785955007307
,,,commercial,,Las Condes,-70.58761808184866,-33.41573355437165
,,,commercial,,Las Condes,-70.58972709994359,-33.41670655013059
,,,commercial,,Las Condes,-70.59245530080746,-33.41653179953464
Hospital de Carabineros (DIPRECA),parking,,,,Las Condes,-70.52803949357109,-33.41729405462097
Universidad Adolfo Ibáñez,university,,,,Las Condes,-70.59168805118337,-33.421427119284964
,,,commercial,,Las Condes,-70.5838515171111,-33.414818961496074
,,,commercial,,Las Condes,-70.58358335002623,-33.41522175009121
,,,commercial,,Las Condes,-70.58365578855509,-33.414736198942094
,,,commercial,,Las Condes,-70.58323610020369,-33.4146764999608
,,,commercial,,Las Condes,-70.5830847377426,-33.41509432595216
,,,retail,,Las Condes,-70.55395455940514,-33.417542525990214
estoril 200,,,commercial,,Las Condes,-70.53256099956069,-33.38444450011069
,,,commercial,,Las Condes,-70.53274852226514,-33.38421472840135
INACAP Apoquindo,university,,,,Las Condes,-70.55221356607737,-33.40755470798355
Chilefilms,parking,,,,Las Condes,-70.56506122431571,-33.418807538567464
Escuela Militar,parking,,,,Las Condes,-70.58317079505136,-33.41224618344874
,parking,,,,Las Condes,-70.58178273339696,-33.408540852758605
,,,commercial,,Las Condes,-70.59658402010275,-33.41606531359334
Edificio Grupo Security,,,commercial,,Las Condes,-70.59700433135383,-33.41652743027324
Edificio Metropolis,,,commercial,,Las Condes,-70.59209471086113,-33.416283727311594
,,,retail,,Las Condes,-70.58529784999175,-33.41531695010419
,,,commercial,,Las Condes,-70.60099949990443,-33.41614100008729
,,,retail,,Las Condes,-70.56929108182044,-33.40501654652323
,,,commercial,,Las Condes,-70.52686025496125,-33.37760771353833
,,,commercial,,Las Condes,-70.52655885030191,-33.37741514998823
Alvi,,supermarket,yes,,Las Condes,-70.52828559604554,-33.379278194535125
,,,commercial,,Las Condes,-70.57270710019803,-33.405649949976976
,,,commercial,,Las Condes,-70.5735391387598,-33.40433481755876
,,,commercial,,Las Condes,-70.57407690720142,-33.405403025758424
,,,commercial,,Las Condes,-70.57313531821534,-33.405049302732614
,,,commercial,,Las Condes,-70.57413031799315,-33.40471525788079
,,,commercial,,Las Condes,-70.57502757878328,-33.405707199212564
,,,commercial,,Las Condes,-70.57087536035185,-33.42837075385673
,,,commercial,,Las Condes,-70.57054820000833,-33.42864820494892
,,,commercial,,Las Condes,-70.57216376967784,-33.406805599315724
,,,commercial,,Las Condes,-70.57680426735838,-33.4065264592297
,,,commercial,,Las Condes,-70.57321477073695,-33.40723162339628
,,,commercial,,Las Condes,-70.57133590360317,-33.40689337355918
Mall Plaza Los Dominicos,,mall,yes,,Las Condes,-70.54076344718186,-33.41528821474805
Centro Comercial Omnium,,mall,yes,,Las Condes,-70.57806226560841,-33.411474967265455
,,,commercial,,Las Condes,-70.572868650221,-33.40813099996372
,,,retail,,Las Condes,-70.53867910403417,-33.42308873264034
,parking,,,,Las Condes,-70.5721972453172,-33.407779319667725
,,,office,,Las Condes,-70.60687515693152,-33.4154123460261
Edificio Cruz del Sur,,,commercial,,Las Condes,-70.58279500648676,-33.41408968137789
,,,commercial,,Las Condes,-70.5704398460773,-33.40367063735973
,,,commercial,,Las Condes,-70.5719166275906,-33.40523521089127
Copec,fuel,,roof,,Las Condes,-70.56998419552185,-33.40271944258626
,,,commercial,,Las Condes,-70.60026039119478,-33.416114617852685
,,,commercial,,Las Condes,-70.60044868413016,-33.41575500166
,,,commercial,,Las Condes,-70.60110524988968,-33.41597345007846
Colegio Alemán de Santiago,parking,,,,Las Condes,-70.56775632428466,-33.39834807923902
Unimarc,parking,,,,Las Condes,-70.56768576669313,-33.40396521188152
Estacionamiento Público Presidente Errázuriz,parking,,,,Las Condes,-70.58889920755799,-33.42025220589113
,,,commercial,,Las Condes,-70.60027621402271,-33.41814658096699
BCI,,,commercial,,Las Condes,-70.59135965384486,-33.41448232006726
,,,commercial,,Las Condes,-70.58982577134114,-33.41635060652552
,,,commercial,,Las Condes,-70.60169550008432,-33.416243900027695
Edificio Apufrente,,,commercial,,Las Condes,-70.56576750009086,-33.41135210446658
,,,commercial,,Las Condes,-70.60209626977736,-33.416010165461856
Banco BICE,,,commercial,,Las Condes,-70.59062462798295,-33.415206293352426
,,,commercial,,Las Condes,-70.58952192660635,-33.41504742747759
,,,commercial,,Las Condes,-70.591522866764,-33.41496086179246
,,,commercial,,Las Condes,-70.59532099987042,-33.42165831653221
Unimarc,,supermarket,retail,,Las Condes,-70.5635315697084,-33.42659921827072
,,,commercial,,Las Condes,-70.59361020281798,-33.41511881384697
,,,commercial,,Las Condes,-70.59349039993349,-33.41581055019852
,,,commercial,,Las Condes,-70.5935560459973,-33.416603718104994
,,,commercial,,Las Condes,-70.59395286809938,-33.41576042149333
,,,commercial,,Las Condes,-70.5928506422666,-33.4156105948888
Edificio Millenium,,,commercial,,Las Condes,-70.60224597668481,-33.41110790305711
Edificio Parque Araucano,,,office,,Las Condes,-70.57630695259977,-33.40540563804537
,,,commercial,,Las Condes,-70.58685371489709,-33.41326523057244
,,,commercial,,Las Condes,-70.58654201949601,-33.41379495991949
,,,commercial,,Las Condes,-70.58695410707583,-33.414328428878115
,,,commercial,,Las Condes,-70.58668430000048,-33.41451760001383
,,,commercial,,Las Condes,-70.58695886578994,-33.4138348676618
,,,commercial,,Las Condes,-70.58663960001513,-33.41530710001036
,,,commercial,,Las Condes,-70.60041959095501,-33.414452447709174
San Sebastián,,,commercial,,Las Condes,-70.60064285005687,-33.41479315004063
,,,commercial,,Las Condes,-70.59991111981408,-33.414751717385144
,,,commercial,,Las Condes,-70.60039058250884,-33.41529756292037
,,,commercial,,Las Condes,-70.59966260570388,-33.415848587832315
,,,commercial,,Las Condes,-70.59941851099488,-33.41627305588685
,,,commercial,,Las Condes,-70.5933031967022,-33.41387690205239
,,,commercial,,Las Condes,-70.59583144997951,-33.41513190005251
,,,commercial,,Las Condes,-70.59757950303319,-33.414048448881296
Edificio Parque Isidora Golf,,,commercial,,Las Condes,-70.59715772015662,-33.414005641816516
,,,commercial,,Las Condes,-70.59658944390617,-33.41420451892319
Edificio Golf,,,commercial,,Las Condes,-70.5957045299238,-33.414168701054365
Edificio La Torre de Apoquindo,,,commercial,,Las Condes,-70.59794560404202,-33.41663202958194
,,,commercial,,Las Condes,-70.59780034992573,-33.41749720020448
,,,commercial,,Las Condes,-70.60153230113085,-33.41663061532744
,,,commercial,,Las Condes,-70.59987788402572,-33.417084300727204
,,,commercial,,Las Condes,-70.59589260000925,-33.417024650024544
,,,commercial,,Las Condes,-70.59657565959805,-33.41717908430312
,,,commercial,,Las Condes,-70.5999380683251,-33.41690066802096
,,,commercial,,Las Condes,-70.59828455000715,-33.417614600067104
,,,commercial,,Las Condes,-70.60127714968156,-33.41584835013368
Stade Français,parking,,,,Las Condes,-70.59440659524756,-33.41980279652997
Stade Français,parking,,,,Las Condes,-70.59440659524756,-33.41980279652997
,,,retail,,Las Condes,-70.57939315914965,-33.42417575280147
STG Chile,,,office,,Las Condes,-70.57988801574729,-33.42337446689526
,,,commercial,,Las Condes,-70.58453079998691,-33.4170119000674
,,,commercial,,Las Condes,-70.60368456592066,-33.41594287997811
,,,commercial,,Las Condes,-70.60318770199426,-33.41607898604734
,,,commercial,,Las Condes,-70.60361324626247,-33.415012797253546
,,,commercial,,Las Condes,-70.6033586498957,-33.41601649997007
,,,commercial,,Las Condes,-70.60351401301125,-33.41598337406981
,,,commercial,,Las Condes,-70.60303213106162,-33.41504425204292
,,,commercial,,Las Condes,-70.6031106000143,-33.415811400039146
,,,commercial,,Las Condes,-70.60336436992694,-33.41530664631941
,,,commercial,,Las Condes,-70.60258100007536,-33.4152067500333
,,,commercial,,Las Condes,-70.60287160005824,-33.415445600060146
,,,commercial,,Las Condes,-70.60350324998008,-33.41572215001461
Nuevo Capital Servicios Financieros,,,commercial,,Las Condes,-70.59690218492251,-33.41564439843832
,,,commercial,,Las Condes,-70.58519629996057,-33.41709075007374
Petrobras,fuel,,yes,,Las Condes,-70.54553774817714,-33.40825982545127
Santa Isabel,,supermarket,yes,,Las Condes,-70.54559922087488,-33.40761073997341
,parking,,,,Las Condes,-70.60405809853442,-33.41663992735139
Apoquindo Office,,,commercial,,Las Condes,-70.59926062167233,-33.417077864762085
Santa Isabel,,supermarket,yes,,Las Condes,-70.55377447679821,-33.407694611264404
Estacionamientos San Sebastián,parking,,garage,,Las Condes,-70.60047565002503,-33.41461030003063
Stade Français,parking,,,,Las Condes,-70.59509348489206,-33.42096712106408
Santiago Marriott,,,commercial,,Las Condes,-70.57429967749005,-33.40020577682716
,,,commercial,,Las Condes,-70.60177754997943,-33.410042300093345
,,,commercial,,Las Condes,-70.56786545022507,-33.4052713999512
Edificio Quantum,,,commercial,,Las Condes,-70.57019065013512,-33.40728355020426
Universidad del Desarrollo,parking,,,,Las Condes,-70.50091875726007,-33.39251650884706
Universidad del Desarrollo,parking,,,,Las Condes,-70.50051065172507,-33.39160428313377
Publicos Avda La Plaza Frente U. del Desarrollo,parking,,,,Las Condes,-70.5016853312931,-33.39131653311237
Publicos Avda La Plaza Frente U. del Desarrollo,parking,,,,Las Condes,-70.5016853312931,-33.39131653311237
Clínica Cordillera,hospital,,,,Las Condes,-70.55039090479714,-33.42553600167827
Estacionamiento Lider Express,parking,,,,Las Condes,-70.53277868390501,-33.38546048155058
,,,office,,Las Condes,-70.55461366659361,-33.40040246387756
Edificio Grupo Security,,,commercial,,Las Condes,-70.5968894002224,-33.417359249880896
Chilexpress,,,commercial,,Las Condes,-70.51106024833221,-33.37100725403994
,parking,,,,Las Condes,-70.502824618252,-33.40737216991791
Estacionamiento Chilexpress,parking,,,,Las Condes,-70.51123047388083,-33.370933757840184
Chilexpress,post_office,,commercial,,Las Condes,-70.58500969760215,-33.41726296838078
,,,commercial,,Las Condes,-70.54468673674899,-33.40618195832285
,,,commercial,,Las Condes,-70.57911523266634,-33.4118059161147
,,,commercial,,Las Condes,-70.57516174999219,-33.411602700045954
Torre 1 Nueva Apoquindo,,,office,,Las Condes,-70.57924045292584,-33.41119314163888
,,,commercial,,Las Condes,-70.58020454728367,-33.41318909736383
,,,office,,Las Condes,-70.5726231598165,-33.40978962518828
,,,commercial,,Las Condes,-70.57152558361726,-33.409509352186845
,,,commercial,,Las Condes,-70.57181344981404,-33.40914920027241
Unimarc,,supermarket,supermarket,,Las Condes,-70.56833782594965,-33.40409483022504
Hospital FACh,parking,,,,Las Condes,-70.54848459443109,-33.39609592713121
Rampa de las flores,,mall,yes,,Las Condes,-70.56475596966905,-33.40846802052715
Universidad Mayor Campus Oriente,university,,,,Las Condes,-70.55790653378207,-33.40818216573347
Clean Up,car_wash,,yes,,Las Condes,-70.53123184997821,-33.38172665001234
Shell,fuel,,roof,,Las Condes,-70.54502262767674,-33.40906191028623
,,,retail,,Las Condes,-70.57707953393316,-33.426466892969444
,,,commercial,,Las Condes,-70.58014350159245,-33.40349299972347
,,,commercial,,Las Condes,-70.6001119999012,-33.41632090010341
,,,office,,Las Condes,-70.60416200002206,-33.41464395026005
,,,commercial,,Las Condes,-70.60458608832037,-33.41572705743982
RoyRoy,,supermarket,yes,,Las Condes,-70.58797012551443,-33.42574180946799
