name,amenity,shop,building,leisure,comuna,lon,lat
,parking,,,,La Reina,-70.55802789657866,-33.44119192342488
,parking,,,,La Reina,-70.57014001841455,-33.44281051507147
,parking,,,,La Reina,-70.57195453866771,-33.442233667994635
Aramco,fuel,,,,La Reina,-70.5347916677144,-33.441451396201764
,parking,,,,La Reina,-70.53720839984165,-33.45128075006578
,parking,,,,La Reina,-70.52124668030535,-33.45036736108719
,parking,,,,La Reina,-70.52054211618682,-33.450985929418984
,parking,,,,La Reina,-70.52085556195715,-33.45134810243793
,parking,,,,La Reina,-70.56809609709393,-33.437117062584704
,parking,,,,La Reina,-70.56831794464081,-33.43797723422437
,parking,,,,La Reina,-70.56611002414566,-33.43684245631102
,parking,,,,La Reina,-70.55301109557469,-33.4329701943991
,parking,,,,La Reina,-70.51787366447645,-33.45503686277744
,parking,,,,La Reina,-70.55506004250952,-33.451971521880324
,parking,,,,La Reina,-70.53591302738327,-33.43984592678443
,parking,,,,La Reina,-70.56556899943662,-33.44446795026207
,parking,,,,La Reina,-70.56527966771633,-33.44476535066378
,parking,,,,La Reina,-70.56586359998975,-33.44437775003975
,parking,,,,La Reina,-70.56665610026643,-33.44295090003506
,parking,,,,La Reina,-70.56652544692943,-33.44450720255079
,parking,,,,La Reina,-70.56831860045929,-33.44284465008232
,parking,,,,La Reina,-70.56456008150141,-33.44492525400412
,parking,,,,La Reina,-70.56379884313293,-33.4468270184476
,parking,,,,La Reina,-70.56175350608372,-33.443814324339826
,parking,,,,La Reina,-70.56149039889814,-33.444897709262136
,parking,,,,La Reina,-70.55949794998617,-33.44369840012098
,,,office,,La Reina,-70.57299138106409,-33.43752931912237
,,,commercial,,La Reina,-70.57334111139347,-33.43612929058039
,,,retail,,La Reina,-70.57483977574353,-33.4332788467074
,,,retail,,La Reina,-70.57479871261222,-33.43289802809642
,,,retail,,La Reina,-70.57479840319164,-33.43301277713308
,parking,,,,La Reina,-70.57331031129922,-33.436351511229226
,parking,,,,La Reina,-70.57274586353704,-33.43686317903495
,parking,,,,La Reina,-70.57293920720721,-33.43717333089925
,parking,,,,La Reina,-70.51907027859104,-33.45703559976066
Federación Chilena de Rugby,parking,,,,La Reina,-70.51786155691836,-33.4594272480591
,parking,,,,La Reina,-70.51671715179377,-33.45502732559923
,parking,,,,La Reina,-70.51753252456146,-33.45515096643083
