name,amenity,shop,building,leisure,comuna,lon,lat
,parking,,,,Puente Alto,-70.53127820007106,-33.60701250116737
,,,commercial,,Puente Alto,-70.55959661502848,-33.571194528437935
"Edificio Alto Maipo ""El Lustrín""",,,commercial,,Puente Alto,-70.57734599498306,-33.605456860067264
,parking,,,,Puente Alto,-70.57547412821597,-33.579544218464804
,parking,,,,Puente Alto,-70.59384428857719,-33.57675050392311
,parking,,,,Puente Alto,-70.59414878682398,-33.57561583084973
,parking,,,,Puente Alto,-70.59419614998592,-33.575402400043
Shell,fuel,,,,Puente Alto,-70.54554154678827,-33.61141300888612
,parking,,,,Puente Alto,-70.57662772931968,-33.60405930430185
,parking,,,,Puente Alto,-70.58663364128273,-33.596047329480704
,parking,,,,Puente Alto,-70.5777659431543,-33.605860071220974
Open Plaza Puente Alto,,mall,,,Puente Alto,-70.57707743241097,-33.597018851057825
Super Bodega Acuenta,,supermarket,industrial,,Puente Alto,-70.59755677982358,-33.6137861603787
,parking,,,,Puente Alto,-70.55998343986955,-33.58052652850204
Copec,fuel,,,,Puente Alto,-70.6261201467626,-33.61830885278078
,parking,,,,Puente Alto,-70.57666523842583,-33.57849776804477
,parking,,,,Puente Alto,-70.57758349624487,-33.57901140539331
Alvi,,supermarket,,,Puente Alto,-70.60963567490363,-33.61601290405622
Copec,fuel,,,,Puente Alto,-70.60300084655678,-33.61586173815139
,parking,,,,Puente Alto,-70.56788481230599,-33.585448030515074
,parking,,,,Puente Alto,-70.56786905697413,-33.585573310875745
,parking,,,,Puente Alto,-70.57378647973408,-33.60107694092799
,,supermarket,yes,,Puente Alto,-70.49628279645515,-33.598205820602736
Colegio Manquecura Puente Alto,parking,,,,Puente Alto,-70.54237916830128,-33.56343132200746
,parking,,,,Puente Alto,-70.54192844442017,-33.56159872174817
,parking,,,,Puente Alto,-70.57474058850651,-33.607743086422936
,parking,,,,Puente Alto,-70.57572834426264,-33.608059292500855
,parking,,,,Puente Alto,-70.57573540422015,-33.60816535781473
,parking,,,,Puente Alto,-70.57568564766324,-33.60827843772526
,parking,,,,Puente Alto,-70.57304862260342,-33.60736130837477
,parking,,,,Puente Alto,-70.59997926605298,-33.58839377212393
Complejo Hospitalario Sótero del Río,parking,,,,Puente Alto,-70.58109592642705,-33.57989879714921
Centro de Innovación en Salud Ancora San Francisco,hospital,,,,Puente Alto,-70.58387478680531,-33.57294496009449
,parking,,,,Puente Alto,-70.54120901191857,-33.59104218327927
,parking,,,,Puente Alto,-70.57694159999915,-33.58682005005228
,parking,,,,Puente Alto,-70.57738496848161,-33.58569127386619
,parking,,,,Puente Alto,-70.57525280229622,-33.585794875484396
,,,commercial,,Puente Alto,-70.57709634360953,-33.58512668759172
,,,commercial,,Puente Alto,-70.57696723761264,-33.58510545312506
,parking,,,,Puente Alto,-70.5760800152368,-33.586556531367926
Copec,fuel,,,,Puente Alto,-70.57670898928133,-33.60249000592091
,parking,,,,Puente Alto,-70.57555178322689,-33.585587606340304
,parking,,,,Puente Alto,-70.61578154742362,-33.614123169180125
,parking,,,,Puente Alto,-70.61561050939729,-33.61743911391148
,parking,,,,Puente Alto,-70.57408978624832,-33.57745947157847
,parking,,,,Puente Alto,-70.54128218915535,-33.56065445027965
,parking,,,,Puente Alto,-70.5433259352394,-33.57279897234616
,parking,,,,Puente Alto,-70.54317176032937,-33.57217944499845
,parking,,,,Puente Alto,-70.54345464448244,-33.573531289680155
,parking,,,,Puente Alto,-70.54377989304288,-33.574044371080696
,parking,,,,Puente Alto,-70.56359330893551,-33.59230723801671
Lider Express,,supermarket,yes,,Puente Alto,-70.54172763180622,-33.590893206933565
Shell,fuel,,,,Puente Alto,-70.6073908718977,-33.583115868767415
Consultorio (CESFAM-SAR) Padre Manuel Villaseca,hospital,,,,Puente Alto,-70.55630601470297,-33.58388295455789
,parking,,,,Puente Alto,-70.54961556041152,-33.61059478163701
,parking,,,,Puente Alto,-70.59986640653173,-33.591371688821006
,parking,,,,Puente Alto,-70.59980178395432,-33.592016930708816
,parking,,,,Puente Alto,-70.62829430886897,-33.62901484147869
,parking,,,,Puente Alto,-70.58391158401406,-33.576433616980886
,parking,,,,Puente Alto,-70.5552807111187,-33.567372822402994
,parking,,,,Puente Alto,-70.62392918636334,-33.640338553801136
,parking,,,,Puente Alto,-70.62397699991337,-33.64027205017473
,parking,,,,Puente Alto,-70.56802473134567,-33.58578994398466
,parking,,,,Puente Alto,-70.56810693555177,-33.585276166283755
,parking,,,,Puente Alto,-70.56618267207513,-33.588427845525274
,parking,,,,Puente Alto,-70.56568594557365,-33.58840423403727
,parking,,,,Puente Alto,-70.56388578397653,-33.588270332529945
,parking,,,,Puente Alto,-70.55976995323142,-33.58796554343934
,parking,,,,Puente Alto,-70.62613232804041,-33.61214505688886
,parking,,,,Puente Alto,-70.62630571578178,-33.61251582818438
,parking,,,,Puente Alto,-70.62632101574114,-33.61465373858184
,parking,,,,Puente Alto,-70.61868490001439,-33.61394580020433
,parking,,,,Puente Alto,-70.61871725003664,-33.61280265005194
,parking,,,,Puente Alto,-70.61864914100664,-33.61581682475573
,parking,,,,Puente Alto,-70.62073872608539,-33.61717647811817
,parking,,,,Puente Alto,-70.61949019947367,-33.61696624405928
,parking,,,,Puente Alto,-70.61939790063634,-33.61730801418718
,parking,,,,Puente Alto,-70.6189075898608,-33.61648986393068
,parking,,,,Puente Alto,-70.6192653860219,-33.615936801194046
A mano,car_wash,,yes,,Puente Alto,-70.62341111832217,-33.61607351556528
Unimarc,,supermarket,yes,,Puente Alto,-70.51794024868924,-33.59883036942448
,,,retail,,Puente Alto,-70.51877062821586,-33.598802586892745
Estacionamientos Mampato,parking,,,,Puente Alto,-70.51855716754787,-33.596611288468104
,parking,,,,Puente Alto,-70.5769168585558,-33.610124326621325
Hospital Josefina Martínez,hospital,,,,Puente Alto,-70.55396060128001,-33.56954393603595
,parking,,,,Puente Alto,-70.56236844118878,-33.57556934935393
,parking,,,,Puente Alto,-70.55993470972955,-33.575918430502846
,parking,,,,Puente Alto,-70.56711413887716,-33.576261028988306
,parking,,,,Puente Alto,-70.55459456647121,-33.58373461458095
,parking,,,,Puente Alto,-70.55971474378048,-33.583491358810285
,parking,,,,Puente Alto,-70.55787443435086,-33.579698129277794
,parking,,,,Puente Alto,-70.556127783919,-33.59232943852905
,parking,,,,Puente Alto,-70.55698330758953,-33.59265814889563
,parking,,,,Puente Alto,-70.55414570635654,-33.59319504216705
,parking,,,,Puente Alto,-70.57090661665984,-33.58739035051972
,parking,,,,Puente Alto,-70.55717288127839,-33.58588030866062
,parking,,,,Puente Alto,-70.57144268635427,-33.57990435202149
,parking,,,,Puente Alto,-70.55617304615798,-33.58986901823019
,parking,,,,Puente Alto,-70.55613215642009,-33.5843188366175
,parking,,,,Puente Alto,-70.55451159727515,-33.57009924890256
,parking,,,,Puente Alto,-70.55424702809226,-33.57396410194637
,parking,,,,Puente Alto,-70.57742780662028,-33.603954006396805
,parking,,,,Puente Alto,-70.57862350445161,-33.60370552535854
,parking,,,,Puente Alto,-70.57823448646195,-33.60328820752389
,parking,,,,Puente Alto,-70.5744902332184,-33.613101927487385
,parking,,,,Puente Alto,-70.58595757917519,-33.60594143803057
,parking,,,,Puente Alto,-70.55786241445907,-33.575232679414725
,,mall,yes,,Puente Alto,-70.55618375452607,-33.56115564946487
,parking,,,,Puente Alto,-70.55175837924548,-33.56905756239976
,parking,,,,Puente Alto,-70.49663791932964,-33.59824817832898
Petroprix,fuel,,roof,,Puente Alto,-70.5193058407833,-33.59847992636306
,parking,,,,Puente Alto,-70.56574884944433,-33.601894592492314
,parking,,,,Puente Alto,-70.56555853209501,-33.60158792103577
,parking,,,,Puente Alto,-70.55429095656847,-33.603719401328846
Casa de Piedra,,,commercial,,Puente Alto,-70.577027511457,-33.60641732804876
