name,amenity,shop,building,leisure,comuna,lon,lat
,parking,,,,Ñuñoa,-70.58673789999685,-33.4557088500955
Shell,fuel,,roof,,Ñuñoa,-70.58632468795889,-33.455679176110635
,,,retail,,Ñuñoa,-70.59900944493849,-33.45504388070045
,,,retail,,Ñuñoa,-70.59883886676752,-33.45505301688108
Carnes Escudero,,butcher,commercial,,Ñuñoa,-70.59953882320417,-33.45494808442824
,,,commercial,,Ñuñoa,-70.59838994390473,-33.45608982508014
,,,retail,,Ñuñoa,-70.59999326729147,-33.45493848187018
,,,commercial,,Ñuñoa,-70.59434249795872,-33.45547211019161
Caracol Ñuñoa Centro,,,commercial,,Ñuñoa,-70.60459793485629,-33.45460790435542
,parking,,,,Ñuñoa,-70.60156260452449,-33.45526169327342
,parking,,,,Ñuñoa,-70.61647767949513,-33.45195399087696
Copec,fuel,,roof,,Ñuñoa,-70.58823054999453,-33.45527624999836
,parking,,,,Ñuñoa,-70.58555747487874,-33.455581821593505
,parking,,,,Ñuñoa,-70.5911126788755,-33.448291104607264
,parking,,,,Ñuñoa,-70.60638220216347,-33.445655478131435
,parking,,,,Ñuñoa,-70.58203256848356,-33.45440055298167
,parking,,,,Ñuñoa,-70.57264336874682,-33.458600803474006
,,,office,,Ñuñoa,-70.60098505428805,-33.47051118089592
C.A.R.,parking,,,,Ñuñoa,-70.60738434648316,-33.46512930306085
,,,commercial,,Ñuñoa,-70.6199467632619,-33.4632419090428
,parking,,,,Ñuñoa,-70.60264860229148,-33.46269369113319
,parking,,,,Ñuñoa,-70.60637265000824,-33.46635320003506
,parking,,,,Ñuñoa,-70.61094787773422,-33.44655697928541
,parking,,,,Ñuñoa,-70.60208566832952,-33.45006264838951
,parking,,,,Ñuñoa,-70.60085837641026,-33.44836373870496
,,,retail,,Ñuñoa,-70.5914578773282,-33.467009273711106
,parking,,,,Ñuñoa,-70.58028207140896,-33.47078599011217
,parking,,,,Ñuñoa,-70.58870817421234,-33.46519021126938
Unimarc,,supermarket,yes,,Ñuñoa,-70.59111222289008,-33.47132881658299
,,,retail,,Ñuñoa,-70.59124742128392,-33.470910275385314
,,,commercial,,Ñuñoa,-70.59689872571742,-33.44679920824421
,,,commercial,,Ñuñoa,-70.59207137848861,-33.44837035848708
,,,commercial,,Ñuñoa,-70.5875294847031,-33.448152017408326
Weleda,,,commercial,,Ñuñoa,-70.58666197150873,-33.44827043836717
,,,commercial,,Ñuñoa,-70.58217498142102,-33.4481976227078
Engel & Völkers,,,commercial,,Ñuñoa,-70.57960274960996,-33.44810363793102
,,,commercial,,Ñuñoa,-70.57759851043996,-33.447972744867904
,,,commercial,,Ñuñoa,-70.57612435916498,-33.45522329406377
,,,commercial,,Ñuñoa,-70.59734190899187,-33.4459888943579
Cicloservice,,bicycle,commercial,,Ñuñoa,-70.59155857486387,-33.44865754043439
,,,commercial,,Ñuñoa,-70.587967375444,-33.4486916862033
,,,commercial,,Ñuñoa,-70.57641039579953,-33.45299196232313
Petrobras,fuel,,roof,,Ñuñoa,-70.60312084516983,-33.44519176579514
,,,retail,,Ñuñoa,-70.60522583646117,-33.457636251519155
Santa Isabel,,supermarket,yes,,Ñuñoa,-70.60436969990242,-33.45325639848032
Comercial Los Carros,,,retail,,Ñuñoa,-70.60327334395512,-33.45473497319859
Spacio1,,convenience,commercial,,Ñuñoa,-70.58603306242202,-33.458162372064606
,,,commercial,,Ñuñoa,-70.62613471546646,-33.451968232221816
Copec,fuel,,roof,,Ñuñoa,-70.6191427000128,-33.45303714999277
Viva,fuel,,roof,,Ñuñoa,-70.61888210000029,-33.45560685000358
,,,commercial,,Ñuñoa,-70.62671440295576,-33.452792467630594
,,,commercial,,Ñuñoa,-70.61385509752918,-33.456608928242474
,,,retail,,Ñuñoa,-70.59549987046941,-33.46428241463523
,,,retail,,Ñuñoa,-70.59549987046941,-33.46428241463523
,,,retail,,Ñuñoa,-70.59753380000402,-33.46430980005652
,,,retail,,Ñuñoa,-70.59797290499135,-33.46430293326015
,,,commercial,,Ñuñoa,-70.62712386876761,-33.454920032535576
,,,retail,,Ñuñoa,-70.61313124189256,-33.44806513449295
,,,commercial,,Ñuñoa,-70.603218887617,-33.46296434494811
,,,commercial,,Ñuñoa,-70.60284438761701,-33.46309204494809
,,,commercial,,Ñuñoa,-70.60238841180549,-33.46313954056123
,,,commercial,,Ñuñoa,-70.60205298990672,-33.46315176685239
,,,commercial,,Ñuñoa,-70.60176148761701,-33.4636041449481
,,,commercial,,Ñuñoa,-70.60171756181929,-33.46319114066768
Lavado de Autos Donde Camilo,car_wash,,roof,,Ñuñoa,-70.60625992878019,-33.471911638705585
Cruz Verde,pharmacy,,commercial,,Ñuñoa,-70.62894234116943,-33.453856699779855
Copec,fuel,,yes,,Ñuñoa,-70.62427459778685,-33.469689344550304
,,,retail,,Ñuñoa,-70.60396054801828,-33.45399878785301
Ekono,,supermarket,yes,,Ñuñoa,-70.60661976747807,-33.47301709341434
,,,commercial,,Ñuñoa,-70.62789790026221,-33.46134184980126
Aramco,fuel,,roof,,Ñuñoa,-70.6203329850289,-33.46103673548066
LavaPro,car_wash,,yes,,Ñuñoa,-70.5988570500069,-33.46526340005167
Shell,fuel,,roof,,Ñuñoa,-70.59873404870747,-33.46501532723506
,,,commercial,,Ñuñoa,-70.61044750469947,-33.44804976333589
Estacionamiento Restayrant Walhalla,parking,,,,Ñuñoa,-70.60958824531733,-33.456398469232674
,parking,,,,Ñuñoa,-70.61445480011017,-33.45191969986856
,parking,,,,Ñuñoa,-70.61378070350479,-33.45290199089277
,,,retail,,Ñuñoa,-70.62310485009357,-33.45355235012856
,,,retail,,Ñuñoa,-70.62356868313869,-33.453339271129686
,,,retail,,Ñuñoa,-70.62406337204973,-33.45311968989488
Lider Express,,supermarket,yes,,Ñuñoa,-70.62249540955861,-33.4533153390402
Estacionamiento Express de Lider,parking,,,,Ñuñoa,-70.62273974034422,-33.453303482077004
"Dercocenter Haval, JAC, Great Wall y Haval",,car,commercial,,Ñuñoa,-70.62447384662381,-33.45291541969021
,,,commercial,,Ñuñoa,-70.58953834448239,-33.45569509955008
,,,retail,,Ñuñoa,-70.57776580736737,-33.43670488931571
,,,retail,,Ñuñoa,-70.57640153834247,-33.448377562662756
,,,retail,,Ñuñoa,-70.58456200003216,-33.46194450006696
Ekono,,supermarket,yes,,Ñuñoa,-70.58770119615127,-33.47236002941115
,parking,,,,Ñuñoa,-70.57314472830814,-33.441690869592335
,,,commercial,,Ñuñoa,-70.60908930591037,-33.44947001804028
Cafetería UTC INACAP,cafe,,commercial,,Ñuñoa,-70.5925536200178,-33.452374983259794
INACAP Ñuñoa,university,,,,Ñuñoa,-70.59231120885318,-33.45267914108084
,parking,,,,Ñuñoa,-70.58614875033304,-33.472561300615176
,,,commercial,,Ñuñoa,-70.59374606033971,-33.453206376048385
,,mall,yes,,Ñuñoa,-70.58945911770381,-33.45093906412271
,,,retail,,Ñuñoa,-70.57890374918415,-33.45479711029043
Centro de Especialidades Verona,veterinary,,commercial,,Ñuñoa,-70.59759032433347,-33.45648319304553
,parking,,,,Ñuñoa,-70.61041864999639,-33.47233775009156
,parking,,,,Ñuñoa,-70.57673136960152,-33.4551926321098
Shell,fuel,,,,Ñuñoa,-70.57247432407455,-33.44574353397956
Copec,fuel,,,,Ñuñoa,-70.6056966722671,-33.46203700023477
,parking,,,,Ñuñoa,-70.58578799999675,-33.444754750002986
Copec,fuel,,,,Ñuñoa,-70.58564662584213,-33.45105972029872
,,shopping_centre,retail,,Ñuñoa,-70.62133058819896,-33.45002769030645
Lider Express,,supermarket,yes,,Ñuñoa,-70.58037106791383,-33.44866429989932
,parking,,,,Ñuñoa,-70.60882290138146,-33.455026867037446
Shell,fuel,,,,Ñuñoa,-70.60540147711819,-33.455402506211236
,,,commercial,,Ñuñoa,-70.59081696001425,-33.44864327166295
Estacionamiento,parking,,,,Ñuñoa,-70.5808018596855,-33.459081566311845
Utem M10,university,,,,Ñuñoa,-70.5978853001339,-33.469378451047625
,,,retail,,Ñuñoa,-70.58049007312903,-33.46162862030682
,parking,,,,Ñuñoa,-70.57864152572922,-33.45811441375875
BDLF Bazar de las Flores,,,retail,,Ñuñoa,-70.58934276047763,-33.454409105087464
,,,commercial,,Ñuñoa,-70.59060744970137,-33.44868083722334
Hospital de Carabineros Hoscar,hospital,,,,Ñuñoa,-70.60897767885214,-33.44987389224382
,parking,,,,Ñuñoa,-70.57494816690769,-33.4541493419944
Copec,fuel,,,,Ñuñoa,-70.57508356632985,-33.45413345831513
,,,office,,Ñuñoa,-70.60959643736459,-33.44618271492131
,parking,,,,Ñuñoa,-70.59325260684666,-33.45431418387831
Correos de Chile,post_office,,commercial,,Ñuñoa,-70.59981194844879,-33.45371374830781
Vitamina - Sala Cuna y Jardín infantil Suecia,kindergarten,,commercial,,Ñuñoa,-70.59989089320938,-33.45362546398629
,,,commercial,,Ñuñoa,-70.59948821048734,-33.45524611266033
,,,commercial,,Ñuñoa,-70.59946075604614,-33.45611203431701
,,,commercial,,Ñuñoa,-70.59479810746113,-33.45553471146856
,,,commercial,,Ñuñoa,-70.59235371786617,-33.45510024051344
Niu Sushi,restaurant,,commercial,,Ñuñoa,-70.59351603997015,-33.45361237615155
,,,commercial,,Ñuñoa,-70.5961178210765,-33.45488381542555
Edificio Don Miguel,,,commercial,,Ñuñoa,-70.59760706259252,-33.45464522279967
,parking,,garage,,Ñuñoa,-70.59270579763601,-33.455893547409005
UGS,,,commercial,,Ñuñoa,-70.59778306341516,-33.4629027743137
Rincón Ñuñoa,,,commercial,,Ñuñoa,-70.59847884999988,-33.462249500006166
,,car_repair,commercial,,Ñuñoa,-70.5981729606795,-33.458301469395565
,parking,,,,Ñuñoa,-70.59294927459858,-33.45431649667543
Coopeuch,bank,,commercial,,Ñuñoa,-70.59944303900761,-33.45495271852667
